Date & Time,Date,Time,Average Wind Speed /ms-1,Average Wind Direction /deg,Actual Active Power /kW,Forecasted Power /kW,,,,,,,,,,,,,,,,,
,,,,,,T+10,T+20,T+30,T+40,T+50,T+60,T+70,T+80,T+90,T+100,T+110,T+120,T+130,T+140,T+150,T+160,T+170,T+180
9/19/2021 17:50,9/19/2021,17:50:00,7.56,209.86,39672.7,33895.31,33895.31,31561.47,31561.47,25271.9,25271.9,24487.71,24487.71,22298.54,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 18:00,9/19/2021,18:00:00,7.72,209.56,42501.6,33895.31,33895.31,31561.47,31561.47,25271.9,25271.9,24487.71,24487.71,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 18:10,9/19/2021,18:10:00,7.67,210.91,42192,33895.31,33895.31,31561.47,31561.47,25271.9,25271.9,24487.71,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 18:20,9/19/2021,18:20:00,7.51,212.59,39587.2,33895.31,33895.31,31561.47,31561.47,25271.9,25271.9,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 18:30,9/19/2021,18:30:00,7.51,212.97,38467.8,33895.31,33895.31,31561.47,31561.47,25271.9,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 18:40,9/19/2021,18:40:00,7.55,212.84,39231.5,33895.31,33895.31,31561.47,31561.47,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 18:50,9/19/2021,18:50:00,7.34,213.48,36304.2,33895.31,33895.31,31561.47,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 19:00,9/19/2021,19:00:00,7.35,214.67,36321.8,33895.31,33895.31,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 19:10,9/19/2021,19:10:00,7.39,212.21,36612.7,33895.31,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 19:20,9/19/2021,19:20:00,7.18,210.61,33144.3,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 19:30,9/19/2021,19:30:00,7.26,210.58,34388.1,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 19:40,9/19/2021,19:40:00,7.49,207.56,38169.3,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 19:50,9/19/2021,19:50:00,7.6,204.59,39592.2,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 20:00,9/19/2021,20:00:00,7.32,203.14,35935.2,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 20:10,9/19/2021,20:10:00,7.58,200.49,39625.1,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 20:20,9/19/2021,20:20:00,7.87,201.02,44544.7,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,25966.64
9/19/2021 20:30,9/19/2021,20:30:00,7.74,200.86,42599.5,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,25699.83,32783.47
9/19/2021 20:40,9/19/2021,20:40:00,7.53,202.84,39816.1,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,25699.83,32783.47,32783.47
9/19/2021 20:50,9/19/2021,20:50:00,7.18,201.16,32336.5,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,27326.58,32783.47,32783.47,32783.47
9/19/2021 21:00,9/19/2021,21:00:00,7.06,196.26,30303.4,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,27326.58,36401.39,32783.47,32783.47,32783.47
9/19/2021 21:10,9/19/2021,21:10:00,7.15,188.49,31413.3,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,27046.92,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 21:20,9/19/2021,21:20:00,7.83,183.74,42716.9,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,27046.92,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 21:30,9/19/2021,21:30:00,8.03,185.29,46628,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,31328.38,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 21:40,9/19/2021,21:40:00,7.87,189.18,44002.4,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,31328.38,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 21:50,9/19/2021,21:50:00,7.59,190.81,38996.8,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,34350.64,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 22:00,9/19/2021,22:00:00,7.63,190.04,39755.9,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,34350.64,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 22:10,9/19/2021,22:10:00,7.61,189.45,39024.7,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,34795.78,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 22:20,9/19/2021,22:20:00,7.46,192.19,37447.2,33358.44,33924.13,33924.13,35880.56,35880.56,34795.78,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 22:30,9/19/2021,22:30:00,7.41,192.54,36571.4,33358.44,33924.13,33924.13,35880.56,35880.56,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 22:40,9/19/2021,22:40:00,7.8,189.05,41839.6,33358.44,33924.13,33924.13,35880.56,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 22:50,9/19/2021,22:50:00,7.89,186.13,43490.6,33358.44,33924.13,33924.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 23:00,9/19/2021,23:00:00,7.84,185.56,42993,33358.44,33924.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 23:10,9/19/2021,23:10:00,7.93,186.48,44422.3,33358.44,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 23:20,9/19/2021,23:20:00,8.32,185.7,50879.7,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 23:30,9/19/2021,23:30:00,8.87,184.75,61133.5,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 23:40,9/19/2021,23:40:00,9.51,184.55,73954.7,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,32783.47
9/19/2021 23:50,9/19/2021,23:50:00,9.91,185.17,81400.8,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,32783.47,31330.06
9/20/2021 0:00,9/20/2021,0:00,10.21,185.32,87849.5,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,32783.47,38406.47,36390.66
9/20/2021 0:10,9/20/2021,0:10:00,10.04,186.05,86284.1,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,36401.39,38406.47,36390.66,36390.66
9/20/2021 0:20,9/20/2021,0:20:00,10.07,184.77,86709,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,36401.39,38406.47,36390.66,36390.66,36390.66
9/20/2021 0:30,9/20/2021,0:30:00,9.89,187.03,84067.9,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,32933.83,38406.47,36390.66,36390.66,36390.66,36390.66
9/20/2021 0:40,9/20/2021,0:40:00,9.75,187.96,81868.6,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,32933.83,53175.48,50746.61,36390.66,36390.66,36390.66,36390.66
9/20/2021 0:50,9/20/2021,0:50:00,9.72,188.22,80085.9,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,32933.83,53175.48,50746.61,50746.61,36390.66,36390.66,36390.66,36390.66
9/20/2021 1:00,9/20/2021,1:00:00,9.34,189.16,72999.1,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,32933.83,53175.48,50746.61,50746.61,50746.61,36390.66,36390.66,36390.66,36390.66
9/20/2021 1:10,9/20/2021,1:10:00,8.75,191.36,61840.7,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,39091.99,53175.48,50746.61,50746.61,50746.61,50746.61,36390.66,36390.66,36390.66,36390.66
9/20/2021 1:20,9/20/2021,1:20:00,8.7,193.2,60299.3,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,39091.99,53270.89,51066.99,50746.61,50746.61,50746.61,50746.61,36390.66,36390.66,36390.66,36390.66
9/20/2021 1:30,9/20/2021,1:30:00,8.57,197.59,57878,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,37297.38,53270.89,51066.99,51066.99,50746.61,50746.61,50746.61,50746.61,36390.66,36390.66,36390.66,36390.66
9/20/2021 1:40,9/20/2021,1:40:00,8.42,201.9,54989.6,41001.7,37732.13,37732.13,37732.13,37732.13,37297.38,53270.89,51066.99,51066.99,51066.99,50746.61,50746.61,50746.61,50746.61,36390.66,36390.66,36390.66,36390.66
9/20/2021 1:50,9/20/2021,1:50:00,8.35,206.7,54197.5,41001.7,37732.13,37732.13,37732.13,37732.13,53270.89,51066.99,51066.99,51066.99,51066.99,50746.61,50746.61,50746.61,50746.61,36390.66,36390.66,36390.66,36390.66
9/20/2021 2:00,9/20/2021,2:00:00,8.22,211.32,51291,41001.7,37732.13,37732.13,37732.13,48084.17,46420.61,51066.99,51066.99,51066.99,51066.99,50746.61,50746.61,50746.61,50746.61,36390.66,36390.66,36390.66,31020.08
9/20/2021 2:10,9/20/2021,2:10:00,7.93,213.36,46089.1,41001.7,37732.13,37732.13,48084.17,46420.61,46420.61,51066.99,51066.99,51066.99,51066.99,50746.61,50746.61,50746.61,50746.61,36390.66,36390.66,31020.08,31020.08
9/20/2021 2:20,9/20/2021,2:20:00,7.58,211.76,39247.1,41001.7,37732.13,46133.42,44858.72,46420.61,46420.61,51066.99,51066.99,51066.99,51066.99,50746.61,50746.61,50746.61,50746.61,36390.66,31542.64,31020.08,31020.08
9/20/2021 2:30,9/20/2021,2:30:00,7.27,210.79,34812.4,41001.7,46133.42,44858.72,44858.72,46420.61,46420.61,51066.99,51066.99,51066.99,51066.99,50746.61,50746.61,50746.61,50746.61,31542.64,31542.64,31020.08,31020.08
9/20/2021 2:40,9/20/2021,2:40:00,6.81,212.52,29121.7,40984.84,39961,44858.72,44858.72,46420.61,46420.61,51066.99,51066.99,51066.99,51066.99,50746.61,50746.61,50746.61,30051.47,31542.64,31542.64,31020.08,31020.08
9/20/2021 2:50,9/20/2021,2:50:00,6.45,214.99,24241.1,39961,39961,44858.72,44858.72,46420.61,46420.61,51066.99,51066.99,51066.99,51066.99,50746.61,50746.61,30051.47,30051.47,31542.64,31542.64,31020.08,31020.08
9/20/2021 3:00,9/20/2021,3:00:00,6.47,214.21,24097.6,39961,39961,44858.72,44858.72,46420.61,46420.61,51066.99,51066.99,51066.99,51066.99,50746.61,24107.6,30051.47,30051.47,31542.64,31542.64,31020.08,22734.06
9/20/2021 3:10,9/20/2021,3:10:00,6.48,213.02,23807.2,39961,39961,44858.72,44858.72,46420.61,46420.61,51066.99,51066.99,51066.99,51066.99,24107.6,24107.6,30051.47,30051.47,31542.64,31542.64,22734.06,22734.06
9/20/2021 3:20,9/20/2021,3:20:00,6.54,211.95,25033.6,39961,39961,44858.72,44858.72,46420.61,46420.61,51066.99,51066.99,51066.99,22045.24,24107.6,24107.6,30051.47,30051.47,31542.64,21368.15,22734.06,20125.61
9/20/2021 3:30,9/20/2021,3:30:00,6.4,211.8,23452.9,39961,39961,44858.72,44858.72,46420.61,46420.61,51066.99,51066.99,22045.24,22045.24,24107.6,24107.6,30051.47,30051.47,21368.15,21368.15,20125.61,20125.61
9/20/2021 3:40,9/20/2021,3:40:00,6.52,211.55,25017.5,39961,39961,44858.72,44858.72,46420.61,46420.61,51066.99,30862.35,22045.24,22045.24,24107.6,24107.6,30051.47,33897.91,21368.15,35143.2,20125.61,20125.61
9/20/2021 3:50,9/20/2021,3:50:00,6.72,211.03,27243.1,39961,39961,44858.72,44858.72,46420.61,46420.61,30862.35,30862.35,22045.24,22045.24,24107.6,24107.6,33897.91,33897.91,35143.2,35143.2,20125.61,20125.61
9/20/2021 4:00,9/20/2021,4:00:00,6.72,211.34,27466.2,39961,39961,44858.72,44858.72,46420.61,29452.03,30862.35,30862.35,22045.24,22045.24,24107.6,32782.96,33897.91,34034.63,35143.2,35143.2,20125.61,20125.61
9/20/2021 4:10,9/20/2021,4:10:00,6.84,210.76,29105.7,39961,39961,44858.72,44858.72,29452.03,29452.03,30862.35,30862.35,22045.24,22045.24,32782.96,32782.96,34034.63,34034.63,35143.2,35143.2,20125.61,20125.61
9/20/2021 4:20,9/20/2021,4:20:00,6.83,211.3,29363.3,39961,39961,44858.72,31053.25,29452.03,29452.03,30862.35,30862.35,22045.24,33412.91,32782.96,34574.29,34034.63,34034.63,35143.2,35143.2,20125.61,20125.61
9/20/2021 4:30,9/20/2021,4:30:00,6.67,211.81,27490.3,39961,39961,31053.25,31053.25,29452.03,29452.03,30862.35,30862.35,33412.91,33412.91,34574.29,34574.29,34034.63,34034.63,35143.2,35143.2,20125.61,20125.61
9/20/2021 4:40,9/20/2021,4:40:00,6.7,214.5,27702.1,39961,31907.59,31053.25,31053.25,29452.03,29452.03,30862.35,33937.85,33412.91,34913.51,34574.29,34574.29,34034.63,34034.63,35143.2,35143.2,20125.61,20125.61
9/20/2021 4:50,9/20/2021,4:50:00,6.79,214.59,28608.6,31907.59,31907.59,31053.25,31053.25,29452.03,29452.03,33937.85,33937.85,34913.51,34913.51,34574.29,34574.29,34034.63,34034.63,35143.2,35143.2,20125.61,20125.61
9/20/2021 5:00,9/20/2021,5:00:00,7.05,212.67,32207.6,31907.59,31907.59,31053.25,31053.25,29452.03,33373.32,33937.85,34275.68,34913.51,34913.51,34574.29,34574.29,34034.63,34034.63,35143.2,35143.2,20125.61,27282.51
9/20/2021 5:10,9/20/2021,5:10:00,7.18,213.11,33884.1,31907.59,31907.59,31053.25,31053.25,33373.32,33373.32,34275.68,34275.68,34913.51,34913.51,34574.29,34574.29,34034.63,34034.63,35143.2,35143.2,27282.51,27282.51
9/20/2021 5:20,9/20/2021,5:20:00,7.04,211.92,31781.8,31907.59,31907.59,31053.25,32906.7,33373.32,33700.15,34275.68,34275.68,34913.51,34913.51,34574.29,34574.29,34034.63,34034.63,35143.2,27594.79,27282.51,27282.51
9/20/2021 5:30,9/20/2021,5:30:00,6.77,210.79,27847.5,31907.59,31907.59,32906.7,32906.7,33700.15,33700.15,34275.68,34275.68,34913.51,34913.51,34574.29,34574.29,34034.63,34034.63,27594.79,27594.79,27282.51,27282.51
9/20/2021 5:40,9/20/2021,5:40:00,6.63,211.82,26237.5,31907.59,33897.45,32906.7,34564.04,33700.15,33700.15,34275.68,34275.68,34913.51,34913.51,34574.29,34574.29,34034.63,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 5:50,9/20/2021,5:50:00,6.34,212.84,22867,33897.45,33897.45,34564.04,34564.04,33700.15,33700.15,34275.68,34275.68,34913.51,34913.51,34574.29,34574.29,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 6:00,9/20/2021,6:00:00,6.47,212.55,24349.7,33897.45,31523.72,34564.04,34564.04,33700.15,33700.15,34275.68,34275.68,34913.51,34913.51,34574.29,27271.57,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 6:10,9/20/2021,6:10:00,6.62,211.03,25529.4,31523.72,31523.72,34564.04,34564.04,33700.15,33700.15,34275.68,34275.68,34913.51,34913.51,27271.57,27271.57,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 6:20,9/20/2021,6:20:00,6.54,213.1,25552.2,31523.72,31523.72,34564.04,34564.04,33700.15,33700.15,34275.68,27011.74,34913.51,25384.59,27271.57,27271.57,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 6:30,9/20/2021,6:30:00,6.02,215.74,19927.6,31523.72,31523.72,34564.04,34564.04,33700.15,33700.15,27011.74,27011.74,25384.59,25384.59,27271.57,27271.57,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 6:40,9/20/2021,6:40:00,5.55,216.93,14545.5,31523.72,31523.72,34564.04,34564.04,33700.15,27516.02,27011.74,25969.2,25384.59,25384.59,27271.57,27271.57,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 6:50,9/20/2021,6:50:00,5.08,219.47,10403.4,31523.72,31523.72,34564.04,34564.04,27516.02,27516.02,25969.2,25969.2,25384.59,25384.59,27271.57,27271.57,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 7:00,9/20/2021,7:00:00,5.05,219.87,10025.3,31523.72,31523.72,34564.04,19398.86,27516.02,18698.29,25969.2,25969.2,25384.59,25384.59,27271.57,27271.57,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 7:10,9/20/2021,7:10:00,4.94,218.06,9058.7,31523.72,31523.72,19398.86,19398.86,18698.29,18698.29,25969.2,25969.2,25384.59,25384.59,27271.57,27271.57,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 7:20,9/20/2021,7:20:00,4.71,215.5,7295.3,31523.72,31523.72,19398.86,15475.39,18698.29,18698.29,25969.2,25969.2,25384.59,25384.59,27271.57,27271.57,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 7:30,9/20/2021,7:30:00,4.6,214.5,6425.6,31523.72,31523.72,15475.39,15475.39,18698.29,18698.29,25969.2,25969.2,25384.59,25384.59,27271.57,27271.57,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 7:40,9/20/2021,7:40:00,4.58,213.83,6266.7,31523.72,12152.41,15475.39,15475.39,18698.29,18698.29,25969.2,25969.2,25384.59,25384.59,27271.57,27271.57,28849.27,28849.27,27594.79,27594.79,27282.51,27282.51
9/20/2021 7:50,9/20/2021,7:50:00,4.63,212.4,6599.2,12152.41,12108.35,11891.73,11559.48,11098.35,11288.41,11483.27,11633.67,11812.03,11989.04,12170.18,11843.64,11426.13,10969.33,10458.46,9879.46,9248.99,8963.96
9/20/2021 8:00,9/20/2021,8:00:00,4.58,213.61,6452.9,10352.64,10341.17,10146.49,9818.94,10025.16,10232.83,10456.98,10650.37,10845.28,11053.79,10844.45,10555.04,10168.59,9724.55,9233.03,8677.76,8451.69,8195.63
9/20/2021 8:10,9/20/2021,8:10:00,4.42,216.59,5199.9,10341.17,10146.49,9818.94,10025.16,10232.83,10456.98,10650.37,10845.28,11053.79,10844.45,10555.04,10168.59,9724.55,9233.03,8677.76,8451.69,8195.63,7919.84
9/20/2021 8:20,9/20/2021,8:20:00,4.28,213.4,4110.9,10708.69,10831.6,10969.7,11062.97,11082.05,11098.9,11091.82,10990.39,10502.38,9918.58,9240.83,8433.85,7517.6,6516.32,6179.41,5816.47,5425.68,5016.66
9/20/2021 8:30,9/20/2021,8:30:00,4.06,208.18,3012.4,10831.6,10969.7,11062.97,11082.05,11098.9,11091.82,10990.39,10502.38,9918.58,9240.83,8433.85,7517.6,6516.32,6179.41,5816.47,5425.68,5016.66,4569.19
9/20/2021 8:40,9/20/2021,8:40:00,3.88,206.99,2275.1,7702.22,8056.12,8291.12,8424.27,8512.58,8527.13,8221.58,7842.4,7331.03,6761.62,6093.48,5324.43,5101.49,4841.44,4557.66,4245.31,3904.36,3536.29
9/20/2021 8:50,9/20/2021,8:50:00,3.93,198.68,2259.1,8056.12,8291.12,8424.27,8512.58,8527.13,8221.58,7842.4,7331.03,6761.62,6093.48,5324.43,5101.49,4841.44,4557.66,4245.31,3904.36,3536.29,3409.13
9/20/2021 9:00,9/20/2021,9:00:00,3.78,193.26,2111.4,6850.65,7107.82,7260.11,7359.1,7096.73,6776.43,6384.59,5871.52,5286.95,4608.16,4450.15,4251.14,4011.66,3746.2,3453.83,3132.11,3035.76,2932.55
9/20/2021 9:10,9/20/2021,9:10:00,3.75,195.27,1902,7107.82,7260.11,7359.1,7096.73,6776.43,6384.59,5871.52,5286.95,4608.16,4450.15,4251.14,4011.66,3746.2,3453.83,3132.11,3035.76,2932.55,2819.55
9/20/2021 9:20,9/20/2021,9:20:00,3.3,200.67,608.2,5452.13,5751.13,5707.17,5523.34,5250.69,4871.56,4430.06,3904.18,3782.9,3650.71,3489.92,3301.93,3072.29,2806.67,2741.77,2669.04,2585.95,2495.48
9/20/2021 9:30,9/20/2021,9:30:00,2.75,202.06,-511,5751.13,5707.17,5523.34,5250.69,4871.56,4430.06,3904.18,3782.9,3650.71,3489.92,3301.93,3072.29,2806.67,2741.77,2669.04,2585.95,2495.48,2395.93
9/20/2021 9:40,9/20/2021,9:40:00,3.01,202.92,-382,4991.92,4922.76,4715.9,4413.65,4010.55,3534.57,3454.47,3334.03,3195.11,3030.4,2837.4,2606.87,2554.58,2494.41,2427.43,2350.94,2265.78,2172.38
9/20/2021 9:50,9/20/2021,9:50:00,3.04,200.78,-70.2,4922.76,4715.9,4413.65,4010.55,3534.57,3454.47,3334.03,3195.11,3030.4,2837.4,2606.87,2554.58,2494.41,2427.43,2350.94,2265.78,2172.38,2134.85
9/20/2021 10:00,9/20/2021,10:00:00,3.62,206.49,1202.3,2829.35,2696.6,2434.48,2083.36,2050.71,2010.58,1952.21,1845.33,1730.35,1587.4,1613.6,1617.68,1599.37,1580.69,1555.46,1514.88,1528.33,1529.68
9/20/2021 10:10,9/20/2021,10:10:00,4.1,205.13,3033.2,2696.6,2434.48,2083.36,2050.71,2010.58,1952.21,1845.33,1730.35,1587.4,1613.6,1617.68,1599.37,1580.69,1555.46,1514.88,1528.33,1529.68,1539.65
9/20/2021 10:20,9/20/2021,10:20:00,4.33,203.17,4513.8,2221.91,1995.88,2001.18,1974.78,1913.61,1835,1736.77,1600.34,1611.75,1618.99,1622.09,1609.01,1576.93,1539.35,1550.52,1554.05,1554.35,1546.15
9/20/2021 10:30,9/20/2021,10:30:00,4.56,200.92,5929.5,1995.88,2001.18,1974.78,1913.61,1835,1736.77,1600.34,1611.75,1618.99,1622.09,1609.01,1576.93,1539.35,1550.52,1554.05,1554.35,1546.15,1540.79
9/20/2021 10:40,9/20/2021,10:40:00,5.2,196.1,10419.3,4806.68,4724.95,4606.87,4458.54,4282.95,4082.8,3991.53,3888.63,3783.88,3662.38,3529.52,3381.6,3281.36,3188.42,3085.65,2977.38,2872.76,2762.67
9/20/2021 10:50,9/20/2021,10:50:00,6.08,191.27,18774.9,4724.95,4606.87,4458.54,4282.95,4082.8,3991.53,3888.63,3783.88,3662.38,3529.52,3381.6,3281.36,3188.42,3085.65,2977.38,2872.76,2762.67,3203.87
