TimeStamp,"Average  Wind Speed
(m/s)","Average  Wind Dirction
(deg)","Average Active Power
(MW)","Forecasted Power 
(kW)"
8/4/21 3:10,11.5467,195.8200,100.5304,100.6022
8/4/21 3:20,11.4567,195.2867,100.3261,100.4349
8/4/21 3:30,11.3800,195.0267,100.0626,100.4118
8/4/21 3:40,11.3567,194.8500,99.7045,99.9373
8/4/21 3:50,11.3067,195.1467,99.0984,99.6043
8/4/21 4:00,11.4400,195.0700,99.2726,99.2074
8/4/21 4:10,11.4833,195.1667,99.8087,98.5299
8/4/21 4:20,11.3033,196.4333,99.1058,97.8601
8/4/21 4:30,11.2967,195.6767,98.8172,97.4091
8/4/21 4:40,11.3667,196.1200,98.5540,96.1644
8/4/21 4:50,11.1733,197.1033,95.5731,95.7880
8/4/21 5:00,11.2900,196.7200,96.0618,95.1945
8/4/21 5:10,11.2655,196.5138,95.2842,93.6596
8/4/21 5:20,10.9862,196.5655,93.6235,91.9675
8/4/21 5:30,10.8172,196.2000,91.8126,92.1574
8/4/21 5:40,10.3241,197.4655,85.2364,90.8266
8/4/21 5:50,10.0759,200.9379,81.8460,89.2135
8/4/21 6:00,9.4483,204.6690,47.3436,81.9876
8/4/21 6:10,8.7000,207.9071,1.8413,80.5500
8/4/21 6:20,8.4440,207.7960,-0.0034,65.4491
8/4/21 15:50,11.1000,191.4567,81.8821,66.5898
8/4/21 16:00,11.1167,189.0667,85.1018,68.9538
8/4/21 16:10,10.9967,188.9367,98.5333,87.7805
8/4/21 16:20,10.8367,188.4967,96.5299,89.7253
8/4/21 16:30,10.7967,184.0233,96.6147,92.5258
8/4/21 16:40,10.7133,194.4933,96.0523,97.3664
8/4/21 16:50,10.8733,184.0567,98.0957,97.6516
8/4/21 17:00,11.2467,184.1367,99.9228,97.2411
8/4/21 17:10,11.4467,194.8467,97.6387,97.5775
8/4/21 17:20,11.2167,194.2000,95.8831,99.5862
8/4/21 17:30,10.9667,192.9200,94.1950,99.8800
8/4/21 17:40,10.7333,189.4333,94.7763,100.0020
8/4/21 17:50,10.5700,186.1600,91.7120,99.8636
8/4/21 18:00,10.9000,186.8667,95.2210,99.9935
8/4/21 18:10,11.2200,185.8867,99.2475,97.3312
8/4/21 18:20,11.5267,185.6533,100.5433,97.5528
8/4/21 18:30,11.6867,185.9533,100.9928,98.9344
8/4/21 18:40,11.7667,186.6467,98.9579,99.1146
8/4/21 18:50,11.9133,186.7967,97.8480,101.5422
8/4/21 19:00,11.9700,188.2200,101.1471,101.6273
8/4/21 19:10,11.9567,188.7667,101.2597,100.1154
8/4/21 19:20,11.7367,188.4533,100.7689,99.2595
8/4/21 19:30,11.5200,186.5967,100.2299,99.4336
8/4/21 19:40,11.3333,184.9500,99.1469,101.3325
8/4/21 19:50,11.3933,183.9133,99.5835,101.4213
8/4/21 20:00,11.6633,183.3967,100.7499,100.5970
8/4/21 20:10,12.0867,183.3167,101.2290,100.7095
8/4/21 20:20,12.3800,184.6700,101.5191,100.8085
8/4/21 20:30,12.8167,187.0167,101.7126,101.3609
8/4/21 20:40,13.0667,185.9900,101.8365,101.9155
8/4/21 20:50,13.0567,186.4133,101.8405,101.9795
8/4/21 21:00,12.9300,188.1067,101.7641,102.0368
8/4/21 21:10,12.9167,190.0933,101.7834,102.2335
8/4/21 21:20,13.0867,191.6600,101.8825,102.1599
8/4/21 21:30,12.9300,190.3433,101.7347,102.2145
8/4/21 21:40,12.7433,188.7600,101.6333,102.2623
8/4/21 21:50,12.7667,186.7933,101.6129,102.2697
8/4/21 22:00,12.6200,187.2400,101.5896,102.3161
8/4/21 22:10,12.6133,188.6533,101.6089,102.0431
8/4/21 22:20,12.7367,189.0433,101.6620,101.9840
8/4/21 22:30,12.5000,188.2367,101.5379,102.0462
8/4/21 22:40,12.2900,187.3133,101.4301,101.9995
8/4/21 22:50,12.3433,187.0233,101.4696,102.0549
8/4/21 23:00,12.2300,185.5900,101.4864,101.9421
8/4/21 23:10,12.0167,186.0967,101.3490,101.9943
8/4/21 23:20,11.8933,188.0400,101.2473,101.8709
8/4/21 23:30,12.1233,188.9467,101.4027,101.9288
8/4/21 23:40,12.1533,190.4100,101.3995,101.6721
8/4/21 23:50,12.1867,191.5633,101.3421,101.7283
8/5/21 0:00,12.0733,192.0167,101.3620,101.7746
8/5/21 0:10,12.4933,191.5433,101.5171,101.8185
8/5/21 0:20,12.5367,191.1167,101.5316,101.7150
8/5/21 0:30,12.1600,191.9433,101.3702,101.7617
8/5/21 0:40,11.8067,192.7067,100.6744,101.8537
8/5/21 0:50,11.6033,193.5567,100.0181,101.9026
8/5/21 1:00,11.2800,194.8300,98.8954,100.8907
8/5/21 1:10,11.2267,195.0333,98.7173,100.9816
8/5/21 1:20,11.3467,194.4700,99.7073,100.3167
8/5/21 1:30,11.3433,194.9467,99.7208,100.4263
8/5/21 1:40,11.5933,196.8633,100.2791,100.3135
8/5/21 1:50,11.7567,197.3767,100.4925,100.2704
8/5/21 2:00,11.5100,196.7733,100.1711,100.3227
8/5/21 2:10,11.1233,196.7967,99.1755,100.2154
8/5/21 2:20,11.1900,186.2133,99.4340,100.1418
8/5/21 2:30,11.2933,188.8167,99.1489,100.0138
8/5/21 2:40,10.9667,189.3200,97.1194,99.9670
8/5/21 2:50,10.6567,191.5800,91.7454,99.1185
8/5/21 3:00,10.8167,192.0800,93.6149,99.0943
8/5/21 3:10,10.8767,192.8767,93.5863,98.4517
8/5/21 3:20,11.1000,192.4767,94.8108,98.6068
8/5/21 3:30,10.6833,191.8467,90.1984,96.0572
8/5/21 3:40,10.1267,191.9833,82.2160,96.7203
8/5/21 3:50,9.6733,192.8367,73.1719,96.5307
8/5/21 4:00,9.9333,194.6467,77.1674,96.2465
8/5/21 4:10,10.2100,193.9500,81.9242,91.4173
8/5/21 4:20,9.7300,194.3200,74.1965,79.5045
8/5/21 4:30,9.2067,195.3667,63.6199,79.7136
8/5/21 4:40,8.8800,194.5967,57.9824,85.0937
8/5/21 4:50,8.9033,194.6200,58.3467,85.2935
8/5/21 5:00,8.6933,193.7867,54.9988,85.4380
8/5/21 5:10,8.8967,194.2367,59.1163,70.5991
8/5/21 5:20,9.2067,192.0433,65.6702,71.2499
8/5/21 5:30,9.0333,191.2667,62.4628,67.1529
8/5/21 5:40,8.7433,188.8733,57.2098,71.3804
8/5/21 5:50,8.4533,187.1100,51.7594,72.2099
8/5/21 6:00,8.4000,197.6867,50.9157,68.4165
8/5/21 6:10,8.6767,185.4900,56.1210,69.3128
8/5/21 6:20,8.8833,186.4367,60.3449,70.1104
8/5/21 6:30,9.0733,189.0100,64.5257,60.4717
8/5/21 6:40,9.3667,186.9233,69.8966,64.5956
8/5/21 6:50,9.5733,185.7500,74.0028,65.4262
8/5/21 7:00,9.1000,197.9067,65.7192,74.1965
8/5/21 7:10,9.0233,186.5100,63.6840,74.6593
8/5/21 7:20,9.4333,186.8433,72.2099,75.0169
8/5/21 7:30,9.7233,185.3800,78.0042,76.8194
8/5/21 7:40,9.5767,198.0367,74.8881,76.2106
8/5/21 7:50,9.4200,186.7733,72.4900,76.6745
8/5/21 8:00,9.9300,188.1433,82.2174,77.6661
8/5/21 8:10,9.9100,187.5467,82.3356,78.0633
8/5/21 8:20,9.6367,186.8400,76.4842,83.9211
8/5/21 8:30,9.5233,187.7967,75.0388,84.0673
8/5/21 8:40,9.5100,189.8000,74.4167,78.9477
8/5/21 8:50,9.5933,189.0167,75.5176,79.5471
8/5/21 9:00,9.7200,189.3767,78.3313,80.1529
8/5/21 9:10,9.6033,189.2800,76.0045,77.5308
8/5/21 9:20,9.8500,187.9933,81.4319,81.0969
8/5/21 9:30,10.1367,188.2233,87.2190,81.7536
8/5/21 9:40,10.1200,187.4467,86.5317,84.7843
8/5/21 9:50,10.0167,187.7600,85.0770,85.3505
8/5/21 10:00,9.9200,189.7033,83.7721,90.1359
8/5/21 10:10,9.8300,191.0533,81.5306,90.6825
8/5/21 10:20,10.1133,192.4433,86.5357,86.5143
8/5/21 10:30,10.0133,191.4333,84.9225,87.2826
8/5/21 10:40,9.8333,190.7567,80.6113,89.1277
8/5/21 10:50,10.0033,191.3633,84.2636,89.7046
8/5/21 11:00,10.2333,190.2200,88.5857,90.2493
8/5/21 11:10,10.3800,189.3933,90.8721,85.9340
8/5/21 11:20,10.5300,188.4233,93.5596,89.4138
8/5/21 11:30,10.3567,188.5233,91.3792,90.0312
8/5/21 11:40,10.2667,188.4167,89.1242,95.1858
8/5/21 11:50,10.4433,189.7567,92.5798,95.5240
8/5/21 12:00,10.6133,190.2033,94.6140,93.3019
8/5/21 12:10,10.5967,189.2200,94.0864,93.6998
8/5/21 12:20,10.6133,188.2633,94.5570,96.5919
8/5/21 12:30,10.9167,187.0867,97.6427,96.8786
8/5/21 12:40,10.8600,185.9433,96.7573,97.1313
8/5/21 12:50,10.5567,184.3767,93.8588,96.8103
8/5/21 13:00,10.7900,196.2567,95.9001,97.0749
8/5/21 13:10,10.4467,196.8433,91.1902,98.6070
8/5/21 13:20,10.7467,187.0467,95.8074,97.4817
8/5/21 13:30,10.4900,186.5467,92.7514,97.7420
8/5/21 13:40,10.3833,185.4833,91.0541,97.1688
8/5/21 13:50,10.4067,196.4133,91.8609,97.4303
8/5/21 14:00,10.3467,195.8600,89.6307,97.6616
8/5/21 14:10,10.4200,195.5633,91.9968,93.8663
8/5/21 14:20,10.3300,196.1200,90.5016,94.2373
8/5/21 14:30,10.5300,195.4700,93.2364,93.6463
8/5/21 14:40,10.9233,195.7133,98.3056,94.0262
8/5/21 14:50,11.2067,185.4800,100.2923,93.5476
8/5/21 15:00,11.4033,188.0033,100.6803,99.8399
8/5/21 15:10,11.5367,189.6267,100.6444,99.9926
8/5/21 15:20,11.0367,191.0667,98.8360,100.1284
8/5/21 15:30,11.2533,193.0667,100.0555,101.3720
8/5/21 15:40,11.1033,192.4633,98.8015,101.4530
8/5/21 15:50,10.8767,190.8633,96.4926,99.9710
8/5/21 16:00,11.0033,188.4533,97.3392,100.1077
8/5/21 16:10,10.9000,187.0333,97.4206,100.0261
8/5/21 16:20,10.6433,186.9700,94.3426,98.6545
8/5/21 16:30,10.6167,185.0133,93.0613,98.8566
8/5/21 16:40,10.9233,195.0567,97.5495,96.4484
8/5/21 16:50,11.4233,193.9067,100.3393,96.7403
8/5/21 17:00,11.9000,194.4000,101.1916,99.2079
8/5/21 17:10,12.3367,184.9100,101.4792,99.3867
8/5/21 17:20,12.5333,187.3900,101.5836,99.5457
8/5/21 17:30,12.1767,187.7733,101.4014,101.7299
8/5/21 17:40,12.0633,186.7400,101.3012,101.9552
8/5/21 17:50,11.9000,187.2800,101.1440,102.0198
8/5/21 18:00,11.7067,186.1000,100.9241,102.0774
8/5/21 18:10,12.1633,185.0233,101.3384,101.9270
8/5/21 18:20,12.5100,184.3433,101.5713,101.4482
8/5/21 18:30,12.4233,194.2633,101.5067,101.5331
8/5/21 18:40,12.3067,192.6100,101.4333,101.6080
8/5/21 18:50,12.1167,190.7767,101.3499,101.9634
8/5/21 19:00,11.9967,189.3667,101.2736,101.8622
8/5/21 19:10,11.6233,188.4500,100.8307,101.9300
8/5/21 19:20,11.5267,189.5100,100.8452,101.9898
8/5/21 19:30,11.6600,189.9400,100.7922,102.0425
8/5/21 19:40,11.7433,188.5833,100.8749,102.0953
8/5/21 19:50,11.9900,187.1867,101.2399,102.1437
8/5/21 20:00,12.6067,187.4167,101.5510,102.1987
8/5/21 20:10,12.7967,185.7500,101.6851,102.2582
8/5/21 20:20,12.6233,184.6033,101.6178,102.3090
8/5/21 20:30,12.3233,184.4800,101.4725,102.0187
8/5/21 20:40,12.4533,187.4500,101.5212,102.0751
8/5/21 20:50,12.7000,189.7400,101.6193,102.0451
8/5/21 21:00,12.5567,190.3633,101.5576,102.1017
8/5/21 21:10,12.3233,191.4967,101.3748,101.9963
8/5/21 21:20,12.0700,193.0500,101.2476,102.0536
8/5/21 21:30,11.9967,194.5233,101.1100,101.9963
8/5/21 21:40,12.0767,195.4333,101.3049,102.0544
8/5/21 21:50,11.8867,185.4900,101.2195,101.7746
8/5/21 22:00,12.2267,187.9033,101.3690,101.8398
8/5/21 22:10,12.3067,188.7267,101.2893,101.8480
8/5/21 22:20,11.9733,189.1333,100.9225,101.9119
8/5/21 22:30,11.6467,190.8100,100.8613,101.8914
8/5/21 22:40,11.5533,191.2100,99.9650,101.9395
8/5/21 22:50,11.4500,191.1867,99.2470,101.7172
8/5/21 23:00,11.3900,193.4600,98.7602,101.7701
8/5/21 23:10,11.0800,195.1400,96.6538,101.4650
8/5/21 23:20,10.5367,194.9100,90.6858,101.5222
8/5/21 23:30,10.3233,194.7800,86.5975,100.2736
8/5/21 23:40,10.0567,194.5533,82.6225,100.3791
8/5/21 23:50,9.7533,195.4733,75.9100,95.1515
8/6/21 0:00,9.5100,197.1400,71.3311,95.4463
8/6/21 0:10,9.4533,198.5800,70.1379,95.7043
8/6/21 0:20,9.1333,201.6033,64.7917,88.6317
8/6/21 0:30,8.5867,204.7400,54.1113,84.6662
8/6/21 0:40,8.2167,201.9933,47.1705,80.5241
8/6/21 0:50,7.9167,202.5967,42.5771,74.5464
8/6/21 1:00,7.7200,202.3767,39.1000,75.5761
8/6/21 1:10,7.8900,198.5000,41.8211,76.4806
8/6/21 1:20,7.9500,198.9833,43.2250,67.8072
8/6/21 1:30,8.0167,199.3000,44.0964,54.9075
8/6/21 1:40,8.0667,199.5900,45.0951,56.4171
8/6/21 1:50,7.8500,202.3667,41.3278,57.6653
8/6/21 2:00,7.5433,204.2000,36.1780,59.4536
8/6/21 2:10,7.3100,201.2033,32.4106,58.2303
8/6/21 2:20,7.3667,198.4500,33.7618,59.4549
8/6/21 2:30,7.5167,197.1167,36.2431,60.4516
8/6/21 2:40,7.6900,197.5367,38.5568,53.4266
8/6/21 2:50,7.5467,198.2900,36.7373,49.3649
8/6/21 3:00,7.4267,200.0567,34.6306,49.3232
8/6/21 3:10,7.5200,197.9667,35.7910,52.4895
8/6/21 3:20,7.7233,196.7567,38.9711,54.0564
8/6/21 3:30,7.7133,196.9467,38.9143,55.4032
8/6/21 3:40,7.6067,200.4600,38.0962,51.4291
8/6/21 3:50,7.5200,200.9967,36.0426,53.2630
8/6/21 4:00,7.1967,202.0800,31.7002,54.2374
8/6/21 4:10,6.8800,203.4633,27.3468,52.0545
8/6/21 4:20,7.0067,202.3367,28.7147,53.5878
8/6/21 4:30,7.1433,203.0200,30.8421,45.5130
8/6/21 4:40,6.9700,204.1000,28.1745,47.1944
8/6/21 4:50,7.0033,203.6067,29.1044,43.8691
8/6/21 5:00,7.1200,201.3167,30.4604,45.5166
8/6/21 5:10,7.2600,197.9800,32.1660,42.4379
8/6/21 5:20,7.7767,196.0733,40.4992,44.1212
8/6/21 5:30,8.0000,192.9700,43.5923,45.1628
8/6/21 5:40,8.2000,189.7600,47.0204,46.3530
8/6/21 5:50,8.2867,188.3300,48.7529,52.2698
8/6/21 6:00,8.1267,190.7300,46.0520,53.2173
8/6/21 6:10,7.9033,191.0200,42.5187,53.9385
8/6/21 6:20,7.5200,190.1867,36.6310,57.0572
8/6/21 6:30,7.5133,189.6533,35.6307,53.7882
8/6/21 6:40,7.4100,193.6700,34.8284,55.0036
8/6/21 6:50,7.5433,193.8000,36.3936,52.3625
8/6/21 7:00,7.6207,191.9897,37.7000,51.8874
8/6/21 7:10,7.4100,196.3467,35.1491,49.7099
8/6/21 7:20,7.2267,200.8567,32.7960,48.4611
8/6/21 7:30,6.8700,201.2933,27.2486,49.4995
8/6/21 7:40,6.9433,198.4933,28.0853,50.5233
8/6/21 7:50,6.7467,198.3400,25.9840,49.8670
8/6/21 8:00,6.7267,195.4733,25.3992,45.9502
8/6/21 8:10,6.7700,193.1467,26.2650,41.8786
8/6/21 8:20,6.8933,192.4033,28.3570,43.0478
8/6/21 8:30,6.8200,195.9167,27.4610,44.1496
8/6/21 8:40,6.6667,198.8933,25.2475,39.7638
8/6/21 8:50,6.6300,197.7767,24.4874,40.7481
8/6/21 9:00,6.9633,194.2833,28.5190,42.0814
8/6/21 9:10,7.0500,191.5067,30.0251,39.2746
8/6/21 9:20,7.0767,191.1700,30.7514,40.9254
8/6/21 9:30,7.3000,194.5833,34.2024,42.6966
8/6/21 9:40,7.2067,196.6433,32.2969,44.2379
8/6/21 9:50,7.0167,197.3500,29.9400,45.8982
8/6/21 10:00,6.8900,203.5600,28.4673,46.1544
8/6/21 10:10,6.9633,208.7667,28.0913,47.8012
8/6/21 10:20,7.1400,210.2967,30.9355,49.4536
8/6/21 10:30,7.0267,207.0000,28.8958,51.0342
8/6/21 10:40,6.8933,197.1233,27.0209,52.4248
8/6/21 10:50,6.8100,193.4000,27.3417,51.5113
8/6/21 11:00,6.9133,193.9100,28.6004,52.8324
8/6/21 11:10,6.8733,192.8100,27.2148,54.1931
8/6/21 11:20,6.8167,190.9433,26.6512,55.6336
8/6/21 11:30,6.8833,188.5433,27.7251,44.1967
8/6/21 11:40,7.0700,188.2267,29.9797,46.3447
8/6/21 11:50,7.4000,199.1633,34.3396,48.4668
8/6/21 12:00,7.9724,198.4207,42.7683,44.2034
8/6/21 12:10,8.1833,197.1900,46.1609,46.4628
8/6/21 12:20,8.2700,186.5567,49.0172,47.8898
8/6/21 12:30,8.3367,188.9100,50.4401,50.1856
8/6/21 12:40,8.3067,189.1300,49.2363,58.3067
8/6/21 12:50,8.2200,189.0633,47.6457,59.9320
8/6/21 13:00,8.4267,188.3667,50.8828,62.3909
8/6/21 13:10,8.7967,187.1267,57.7480,63.9233
8/6/21 13:20,8.7867,196.6600,56.9870,63.2965
8/6/21 13:30,9.1133,194.7933,63.1770,64.8313
8/6/21 13:40,9.1467,194.6867,64.0642,65.2378
8/6/21 13:50,8.9667,193.9200,60.3364,66.6309
8/6/21 14:00,9.0133,194.5800,61.6964,68.0001
8/6/21 14:10,9.0700,185.0167,62.7744,69.2937
8/6/21 14:20,8.7467,186.6000,57.1791,70.7164
8/6/21 14:30,8.7800,198.7767,57.2423,72.2577
8/6/21 14:40,8.6933,199.1900,55.8496,73.5960
8/6/21 14:50,8.6367,185.4700,56.1539,75.0973
8/6/21 15:00,8.5633,185.8700,55.4873,76.6843
8/6/21 15:10,8.2633,186.7400,50.0299,78.3870
8/6/21 15:20,8.1867,197.7167,47.9408,79.9491
8/6/21 15:30,7.6567,197.9233,38.9957,81.2853
8/6/21 15:40,7.3233,186.4067,34.3070,82.6518
8/6/21 15:50,7.2700,187.9800,34.0299,84.0683
8/6/21 16:00,7.3400,186.3533,34.4557,85.3739
8/6/21 16:10,7.7533,196.5167,40.6079,86.6760
8/6/21 16:20,8.0300,194.0833,45.3766,87.8353
8/6/21 16:30,8.6533,191.7333,56.4782,89.1807
8/6/21 16:40,8.8967,189.3500,61.3421,90.6402
8/6/21 16:50,8.8333,188.1233,59.6083,91.9497
8/6/21 17:00,9.4000,187.7900,70.9511,93.0365
8/6/21 17:10,10.1767,185.5467,85.1278,94.0900
8/6/21 17:20,10.5267,184.3133,91.6606,95.0818
8/6/21 17:30,10.5167,184.2633,91.2106,95.6327
8/6/21 17:40,10.9467,185.2500,96.7166,96.4997
8/6/21 17:50,11.3400,187.0100,100.0878,97.2855
8/6/21 18:00,11.4267,185.2667,100.1807,97.9592
8/6/21 18:10,11.6300,185.5433,100.7388,94.2326
8/6/21 18:20,12.2667,186.6333,101.3929,99.2452
8/6/21 18:30,12.4467,185.9900,101.5060,99.3964
8/6/21 18:40,12.6467,185.8333,101.6142,101.4174
8/6/21 18:50,12.5333,184.6833,101.5683,101.4948
8/6/21 19:00,12.3367,183.4933,100.0069,101.9203
8/6/21 19:10,12.7000,183.1933,98.3026,101.9741
8/6/21 19:20,12.7233,184.7600,101.6649,102.0278
8/6/21 19:30,12.2267,186.7467,101.4267,102.0823
8/6/21 19:40,11.7533,186.6600,100.8903,99.4663
8/6/21 19:50,11.3067,185.9167,99.8176,99.6165
8/6/21 20:00,11.3333,184.4633,99.6926,102.1542
8/6/21 20:10,11.4833,181.5833,100.5099,102.2016
8/6/21 20:20,11.7567,182.1167,100.9514,101.0027
8/6/21 20:30,11.7267,183.6000,101.0656,101.0982
8/6/21 20:40,11.3100,183.7933,99.9694,101.2370
8/6/21 20:50,10.8600,182.0000,95.9847,101.3199
8/6/21 21:00,10.6733,181.4400,94.4493,101.7987
8/6/21 21:10,10.7467,183.2433,95.0012,101.8591
8/6/21 21:20,10.7500,184.2133,95.8180,101.2645
8/6/21 21:30,10.6300,183.3767,92.0690,101.3423
8/6/21 21:40,10.4733,183.3300,88.0119,98.3202
8/6/21 21:50,10.2567,186.8867,85.2109,98.5071
8/6/21 22:00,9.8167,187.3833,75.9058,97.9065
8/6/21 22:10,9.7633,188.3200,76.4160,98.1057
8/6/21 22:20,10.1367,187.7867,81.6198,91.7015
8/6/21 22:30,10.2633,184.1700,84.2084,92.1235
8/6/21 22:40,10.2400,181.1167,82.8384,83.3022
8/6/21 22:50,10.1167,178.1800,81.4324,83.9253
8/6/21 23:00,10.0300,176.8133,80.1028,88.8260
8/6/21 23:10,9.5767,180.0967,72.0965,89.2709
8/6/21 23:20,9.2633,183.1633,64.1460,87.2484
8/6/21 23:30,9.3533,183.0000,66.6614,87.7263
8/6/21 23:40,9.5800,182.3033,71.0883,87.8470
8/6/21 23:50,9.5900,182.9200,71.9663,87.9111
8/7/21 0:00,9.6067,183.9000,72.3799,76.7582
8/7/21 0:10,10.0433,184.2167,80.0954,77.1641
8/7/21 0:20,10.1333,184.6400,81.6955,77.5416
8/7/21 0:30,10.3667,184.6800,86.3254,77.9038
8/7/21 0:40,10.5700,184.1667,88.4739,83.0471
8/7/21 0:50,10.4100,184.2800,84.7038,83.4430
8/7/21 1:00,10.0133,187.9700,78.6639,87.2903
8/7/21 1:10,9.8533,189.8467,75.8616,87.4978
8/7/21 1:20,10.0433,187.6267,78.8043,89.4283
8/7/21 1:30,9.7967,186.9867,74.9082,89.5407
8/7/21 1:40,9.3900,187.7767,67.2932,82.6533
8/7/21 1:50,9.2333,188.2100,64.6449,83.2781
8/7/21 2:00,9.2667,190.2167,65.1509,83.9283
8/7/21 2:10,8.9567,189.4333,59.3065,84.5827
8/7/21 2:20,8.7267,189.6000,55.0269,80.8439
8/7/21 2:30,8.6133,188.6967,54.5689,81.6589
8/7/21 2:40,8.9133,187.6667,61.1186,73.0560
8/7/21 2:50,9.3400,186.8667,69.5888,72.8588
8/7/21 3:00,9.4900,186.4867,71.7533,62.0954
8/7/21 3:10,9.3733,188.2667,70.5142,62.2203
8/7/21 3:20,9.5833,188.0367,73.8660,62.0737
8/7/21 3:30,9.8633,187.3867,79.5959,61.7597
8/7/21 3:40,9.8833,188.4433,80.4906,71.9302
8/7/21 3:50,10.0767,189.8567,83.6896,70.4445
8/7/21 4:00,10.4867,190.8500,91.6442,68.6966
8/7/21 4:10,10.2967,192.0100,87.5176,68.3976
8/7/21 4:20,10.0767,192.9233,83.0417,66.1615
8/7/21 4:30,10.1900,191.9767,85.1543,63.6335
8/7/21 4:40,9.7533,191.5800,77.0563,70.0222
8/7/21 4:50,9.2633,193.1833,67.3205,69.3393
8/7/21 5:00,8.8067,196.2567,59.1285,68.6009
8/7/21 5:10,8.2233,197.5700,48.2972,67.8031
8/7/21 5:20,7.9767,185.0133,43.5590,67.1131
8/7/21 5:30,8.2333,194.9667,47.9084,66.3371
8/7/21 5:40,8.6633,192.3833,55.9121,65.6446
8/7/21 5:50,8.9167,191.2867,61.0050,66.1124
8/7/21 6:00,9.1267,191.8833,65.0154,54.2112
8/7/21 6:10,9.1133,191.9533,64.4457,55.1667
8/7/21 6:20,9.0900,188.4833,64.3508,63.1004
8/7/21 6:30,8.8833,188.7233,60.5541,63.8104
8/7/21 6:40,8.7567,191.5433,58.3904,66.2240
8/7/21 6:50,8.7033,193.1600,57.1159,64.9394
8/7/21 7:00,8.8967,194.9900,61.4392,63.0348
8/7/21 7:10,8.5367,185.1433,54.7788,61.3704
8/7/21 7:20,8.1767,187.0633,47.6694,56.7901
8/7/21 7:30,8.1867,188.0467,48.1892,54.8871
8/7/21 7:40,8.0900,189.8300,46.8873,55.8171
8/7/21 7:50,7.5900,190.7800,38.3957,54.2327
8/7/21 8:00,7.3433,191.2233,34.3559,52.4763
8/7/21 8:10,7.4733,189.9133,36.3354,50.6016
8/7/21 8:20,7.5767,189.5367,37.6695,48.4860
8/7/21 8:30,7.6733,187.5233,39.0077,46.1095
8/7/21 8:40,7.4567,187.8867,36.1171,45.7412
8/7/21 8:50,6.8567,189.3133,27.9072,45.3468
8/7/21 9:00,6.6067,189.0567,24.3826,33.8650
8/7/21 9:10,6.5567,197.8700,24.1716,33.6039
8/7/21 9:20,6.5200,195.4933,23.9345,33.9115
8/7/21 9:30,6.5733,192.2267,24.3242,33.6597
8/7/21 9:40,6.8400,189.9400,27.1254,24.6222
8/7/21 9:50,6.6933,187.8167,25.7223,23.9845
8/7/21 10:00,6.5233,186.7000,23.8012,22.8678
8/7/21 10:10,6.2267,186.2567,20.3374,22.0992
8/7/21 10:20,5.9933,189.6600,18.5152,22.2932
8/7/21 10:30,6.1567,190.7667,20.4030,21.3990
8/7/21 10:40,6.4800,191.9333,23.5832,19.1787
8/7/21 10:50,6.6167,194.5467,25.5285,18.9182
8/7/21 11:00,6.8400,195.9100,27.9438,16.4202
8/7/21 11:10,6.9867,195.0333,29.4732,16.2540
8/7/21 11:20,7.0667,194.1433,30.4073,21.7651
8/7/21 11:30,7.1467,192.1933,31.4758,21.3765
8/7/21 11:40,7.2633,195.1333,34.1063,23.7113
8/7/21 11:50,7.5200,198.0100,37.8293,23.4579
8/7/21 12:00,7.9467,188.8400,44.4361,27.3758
8/7/21 12:10,8.0467,189.6600,46.0326,26.9777
8/7/21 12:20,7.4967,189.5700,37.1939,26.6555
8/7/21 12:30,6.8900,191.6300,28.1657,28.5841
8/7/21 12:40,6.5700,195.5767,24.2286,39.4310
8/7/21 12:50,6.4400,197.7733,23.0197,38.8205
8/7/21 13:00,6.1267,196.5567,19.4563,28.2812
8/7/21 13:10,6.1100,194.5367,18.9727,28.1960
8/7/21 13:20,6.2067,194.4600,20.1806,23.4530
8/7/21 13:30,6.0767,196.6400,19.0994,23.6376
8/7/21 13:40,5.6800,197.5400,15.0413,20.2729
8/7/21 13:50,4.9467,197.1367,8.2616,20.9715
8/7/21 14:00,4.7233,196.4633,5.2437,22.3210
8/7/21 14:10,5.0700,197.7033,8.2288,23.1216
8/7/21 14:20,5.2633,199.5167,10.1846,14.0717
8/7/21 14:30,5.4733,197.2733,12.8381,15.3174
8/7/21 14:40,5.7400,194.9167,15.3263,13.0239
8/7/21 14:50,5.9300,191.6033,17.2546,13.6434
8/7/21 15:00,6.0433,200.2700,18.2569,17.6255
8/7/21 15:10,5.8267,198.0133,16.2907,18.3553
8/7/21 15:20,5.5833,198.9500,14.1212,20.3230
8/7/21 15:30,5.2867,197.9733,11.3815,20.6268
8/7/21 15:40,5.0833,201.1100,9.9825,20.9386
8/7/21 15:50,4.9600,201.1133,8.7661,21.9422
8/7/21 16:00,4.9167,201.0933,8.6070,20.6970
8/7/21 16:10,4.9067,197.1667,8.1921,21.8377
8/7/21 16:20,5.3533,195.6167,12.0607,17.6451
8/7/21 16:30,5.7800,194.6700,15.7392,19.0224
8/7/21 16:40,5.6400,197.7767,15.2672,19.2008
8/7/21 16:50,5.5933,200.2167,14.6744,21.7869
8/7/21 17:00,6.1400,201.5833,19.6822,24.3035
8/7/21 17:10,6.3867,189.7867,22.3211,27.0488
8/7/21 17:20,7.0633,189.9667,30.8342,27.2188
8/7/21 17:30,7.4033,199.8867,34.8591,30.2291
8/7/21 17:40,8.1100,188.8867,46.4417,34.4732
