Date & Time,"Average  Wind Speed
(m/s)"," Average  Wind Dirction
(deg) "," Average Active Power
(MW) "," Forecasted Power 
(kW) "
8/12/2021 19:00,7.5,191.75,35.8,36
8/12/2021 19:10,7.58,190.91,37.44,35.66
8/12/2021 19:20,7.61,189.84,38.26,36.92
8/12/2021 19:30,7.82,188.47,41.67,40.6
8/12/2021 19:40,7.84,188.69,42.36,40.93
8/12/2021 19:50,7.95,187.28,43.53,41.17
8/12/2021 20:00,8.19,184.26,47.82,41.62
8/12/2021 20:10,8.49,181.84,54.11,41.83
8/12/2021 20:20,8.48,183.49,54.68,43.96
8/12/2021 20:30,8.66,184.84,57.51,44.02
8/12/2021 20:40,8.69,183.67,57.95,49.47
8/12/2021 20:50,8.86,183.62,61.17,51.97
8/12/2021 21:00,8.9,182.73,61.56,51.24
8/12/2021 21:10,8.7,182.23,58.09,56.92
8/12/2021 21:20,8.59,182.84,56.16,55.88
8/12/2021 21:30,8.25,182.87,49.86,56.55
8/12/2021 21:40,7.82,183.05,42.2,55.66
8/12/2021 21:50,7.77,181.06,40.92,47.49
8/12/2021 22:00,7.8,179.02,41.47,46.89
8/12/2021 22:10,7.83,176.68,41.85,40.41
8/12/2021 22:20,7.79,174.55,41.15,40.07
8/12/2021 22:30,7.76,174.87,41.15,39.73
8/12/2021 22:40,7.88,175.77,43.16,39.41
8/12/2021 22:50,8.12,175.33,47.52,39.16
8/12/2021 23:00,8.17,176.73,48.77,38.73
8/12/2021 23:10,8.25,179.37,49.31,38.5
8/12/2021 23:20,8.45,178.61,52.96,40.62
8/12/2021 23:30,8.84,177.29,60.34,40.31
8/12/2021 23:40,8.54,175.88,54.77,44.82
8/12/2021 23:50,8.28,174.22,49.47,43.98
13/8/2021,8.16,172.86,47.83,47.1
8/13/2021 0:10,8.15,171.56,47.69,46.1
8/13/2021 0:20,8.2,171.35,49,45.19
8/13/2021 0:30,8.09,171.59,47.58,44.14
8/13/2021 0:40,8.06,171.46,46.7,43.16
8/13/2021 0:50,7.94,171.15,44.46,42.13
8/13/2021 1:00,7.58,171.31,38.92,42.08
8/13/2021 1:10,7.32,170.64,34.57,41.06
8/13/2021 1:20,7.07,172.2,30.88,38.7
8/13/2021 1:30,7.12,173.38,31.39,37.7
8/13/2021 1:40,7,174.23,30,31.24
8/13/2021 1:50,6.81,175,27.51,30.55
8/13/2021 2:00,6.91,175.22,28.57,27.91
8/13/2021 2:10,6.93,174.59,28.52,27.27
8/13/2021 2:20,6.78,174.32,26.65,25.15
8/13/2021 2:30,6.87,173.15,27.49,24.57
8/13/2021 2:40,7.13,173.05,30.84,26.24
8/13/2021 2:50,7.16,172.49,31.34,25.67
8/13/2021 3:00,6.85,172.1,27.19,24.41
8/13/2021 3:10,6.52,170.95,23.47,23.79
8/13/2021 3:20,6.48,169.39,22.95,27.51
8/13/2021 3:30,6.47,169.15,22.87,26.69
8/13/2021 3:40,6.42,169.46,22.48,22.41
8/13/2021 3:50,6.4,168.22,22.07,21.81
8/13/2021 4:00,6.47,166.74,22.57,19.87
8/13/2021 4:10,6.46,166.48,23.01,19.3
8/13/2021 4:20,6.61,166.96,24.81,18.82
8/13/2021 4:30,6.69,167.3,25.61,18.23
8/13/2021 4:40,6.54,169.59,24.03,18.6
8/13/2021 4:50,6.59,170.48,24.2,18.08
8/13/2021 5:00,6.64,170.34,24.6,20.92
8/13/2021 5:10,6.55,170.73,23.63,20.25
8/13/2021 5:20,6.43,172.49,22.44,18.82
8/13/2021 5:30,6.43,173.6,22.46,18.21
8/13/2021 5:40,6.63,175.41,24.9,18.98
8/13/2021 5:50,6.86,176.01,27.03,18.36
8/13/2021 6:00,6.98,176.63,29.03,17.76
8/13/2021 6:10,6.89,177.49,27.73,17.18
8/13/2021 6:20,6.77,179.03,26.12,21.21
8/13/2021 6:30,6.62,178.09,24,20.44
8/13/2021 6:40,6.48,176.64,22.28,22.27
8/13/2021 6:50,6.6,176.44,23.92,21.77
8/13/2021 7:00,6.77,175.75,25.91,19.29
8/13/2021 7:10,6.85,173.96,27.38,18.88
8/13/2021 7:20,6.97,173.67,29.12,19.23
8/13/2021 7:30,6.96,175.4,29.41,18.88
8/13/2021 7:40,6.85,176.77,27.94,21.45
8/13/2021 7:50,6.68,177.45,25.51,21.31
8/13/2021 8:00,6.63,177.39,24.98,25.59
8/13/2021 8:10,6.61,178.29,24.96,25.24
8/13/2021 8:20,6.77,180.63,27.37,22.96
8/13/2021 8:30,6.95,182.89,29.12,22.76
8/13/2021 8:40,6.83,182.21,27.2,22.8
8/13/2021 8:50,6.91,182.46,28.49,22.39
8/13/2021 9:00,6.88,182.74,28.52,24.29
8/13/2021 9:10,6.72,182.85,26.28,23.82
8/13/2021 9:20,6.54,184.77,24.3,24.81
8/13/2021 9:30,6.56,185.62,24.57,24.29
8/13/2021 9:40,6.77,186.81,26.82,24.15
8/13/2021 9:50,6.96,187.09,29.42,23.84
8/13/2021 10:00,7.08,187.74,30.73,22.03
8/13/2021 10:10,6.84,189.77,28.35,21.79
8/13/2021 10:20,6.52,192.45,24.56,23.91
8/13/2021 10:30,6.21,195.62,20.62,23.64
8/13/2021 10:40,5.92,196.15,17.33,25.44
8/13/2021 10:50,5.75,198.84,15.55,25.12
8/13/2021 11:00,5.6,188.15,14.19,22.09
8/13/2021 11:10,5.6,189.46,14.14,21.95
8/13/2021 11:20,5.35,190.61,11.78,16.26
8/13/2021 11:30,5.56,191.42,13.83,16.35
8/13/2021 11:40,5.7,190.53,14.82,14.35
8/13/2021 11:50,5.94,189.57,16.91,14.61
8/13/2021 12:00,5.86,190.56,16.63,13.47
8/13/2021 12:10,5.85,194.77,16.53,13.81
8/13/2021 12:20,6.12,197.98,19.08,17.7
8/13/2021 12:30,6.29,199.18,21.02,17.92
8/13/2021 12:40,6.44,200.5,22.44,17.71
8/13/2021 12:50,6.24,201.59,20.29,18.19
8/13/2021 13:00,6,202.04,17.78,21.87
8/13/2021 13:10,5.85,201.1,15.83,22.26
8/13/2021 13:20,5.65,199.82,13.97,23.61
8/13/2021 13:30,5.52,199.66,12.76,24.05
8/13/2021 13:40,5.61,200.19,13.79,19.28
8/13/2021 13:50,5.66,202.87,14.48,20.28
8/13/2021 14:00,5.67,205.42,14.56,17.64
8/13/2021 14:10,5.83,206.99,16.05,18.87
8/13/2021 14:20,5.69,207.86,14.74,20.37
8/13/2021 14:30,5.67,208.78,14.53,21.66
8/13/2021 14:40,5.83,208.41,15.95,22.54
8/13/2021 14:50,6,207.76,17.58,23.88
8/13/2021 15:00,6.07,207.46,18.19,23.17
8/13/2021 15:10,6.01,207.86,17.65,24.65
8/13/2021 15:20,5.81,206.45,15.38,21.48
8/13/2021 15:30,5.79,204.33,15.2,22.31
8/13/2021 15:40,5.59,204.31,13.63,23.57
8/13/2021 15:50,5.35,203.14,11.46,25.09
8/13/2021 16:00,5.35,203.33,11.68,22.4
8/13/2021 16:10,5.19,203.09,10.33,24.19
8/13/2021 16:20,5.27,201.41,10.78,23.42
8/13/2021 16:30,5.67,200.07,14.13,25.44
8/13/2021 16:40,6.23,199.38,19.96,24.33
8/13/2021 16:50,6.34,200.18,21.5,26.58
8/13/2021 17:00,6.52,199.08,23.01,25.01
8/13/2021 17:10,6.86,198.22,27.37,27.39
8/13/2021 17:20,7.11,197.5,30.8,33.31
8/13/2021 17:30,7.27,195.57,32.7,35.66
8/13/2021 17:40,7.36,194.37,34.72,39.34
8/13/2021 17:50,7.5,192.75,36.27,41.39
8/13/2021 18:00,7.58,190.47,37.52,44.29
8/13/2021 18:10,7.58,189.72,37.78,46.28
8/13/2021 18:20,7.85,189.43,42.38,47.86
8/13/2021 18:30,8.07,187.7,45.97,49.86
8/13/2021 18:40,8.17,196.11,47.71,48.75
8/13/2021 18:50,8.32,195.19,51.03,49.93
8/13/2021 19:00,8.75,194.69,59.29,53.57
8/13/2021 19:10,9.21,193.59,67.8,54.36
8/13/2021 19:20,9.49,192.19,74.19,57.94
8/13/2021 19:30,9.72,192.14,78.78,58.6
8/13/2021 19:40,9.63,191.89,76.25,70.04
8/13/2021 19:50,9.65,190.48,76.33,70.27
8/13/2021 20:00,9.69,189.84,77.56,75.81
8/13/2021 20:10,9.64,188.82,76.17,75.75
8/13/2021 20:20,9.98,187.17,82.8,76.7
8/13/2021 20:30,9.98,186.79,83.64,76.58
8/13/2021 20:40,9.95,188.08,82.92,77.15
8/13/2021 20:50,10.02,188.01,83.93,77.29
8/13/2021 21:00,9.9,186.28,81.02,77.46
8/13/2021 21:10,9.96,185.84,81.98,76.56
8/13/2021 21:20,9.92,183.68,81.14,75.92
8/13/2021 21:30,9.8,183.38,79.2,75.07
8/13/2021 21:40,9.89,185.12,81.27,74.04
8/13/2021 21:50,9.75,185.77,78.11,73.01
8/13/2021 22:00,9.67,185.04,75.69,73.18
8/13/2021 22:10,9.47,182.7,71.92,72.1
8/13/2021 22:20,9.63,183.08,75.36,72.76
8/13/2021 22:30,9.68,185.6,76.43,71.62
8/13/2021 22:40,9.45,189.34,72.23,66.59
8/13/2021 22:50,9.53,191.32,72.9,66.42
8/13/2021 23:00,9.49,192.04,72.46,69.83
8/13/2021 23:10,9.57,193.77,74.17,69.72
8/13/2021 23:20,9.56,194.87,73.75,68.26
8/13/2021 23:30,9.59,184.79,74.6,68.33
8/13/2021 23:40,9.67,186.14,76.07,68.02
8/13/2021 23:50,9.83,184.82,78.49,67.27
14/8/2021,9.89,184.55,79.34,69.54
8/14/2021 0:10,9.76,184.32,76.8,68.64
8/14/2021 0:20,9.79,183.44,77.74,71.12
8/14/2021 0:30,9.89,182.36,79.29,70.08
8/14/2021 0:40,9.77,193.5,77.82,71.93
8/14/2021 0:50,9.59,194.2,74.82,71.36
8/14/2021 1:00,9.65,195.39,75.95,73.58
8/14/2021 1:10,9.05,196.16,64.5,72.93
8/14/2021 1:20,8.67,186.44,57.34,71.97
8/14/2021 1:30,8.46,187.99,53.08,71.48
8/14/2021 1:40,8.34,187.63,49.89,70.16
8/14/2021 1:50,8.4,188.2,51,69.38
8/14/2021 2:00,8.34,190.07,50.9,53.13
8/14/2021 2:10,8.07,194.85,46.71,52.93
8/14/2021 2:20,8.32,207.29,53.15,52.71
8/14/2021 2:30,9.08,216.93,66.45,50.69
8/14/2021 2:40,9.3,218.03,70.53,50.68
8/14/2021 2:50,8.84,215.87,61.21,51.11
8/14/2021 3:00,8.45,209.79,52.63,64.59
8/14/2021 3:10,8.15,206.82,47.5,64.39
8/14/2021 3:20,7.68,204.25,39.3,59.72
8/14/2021 3:30,7.6,199.77,37.99,59.75
8/14/2021 3:40,7,201.12,29.78,59.47
8/14/2021 3:50,6.68,202.17,25.11,59.16
8/14/2021 4:00,6.72,204.16,25.81,44.08
8/14/2021 4:10,6.97,213.14,29.76,44.27
8/14/2021 4:20,7.03,221.54,30.82,44.42
8/14/2021 4:30,6.68,225.64,25.81,44.51
8/14/2021 4:40,6.41,231.37,22.58,32.86
8/14/2021 4:50,6.24,234.57,20.61,32.88
8/14/2021 5:00,5.86,235.96,16.65,35.12
8/14/2021 5:10,5.73,236.25,15.03,34.95
8/14/2021 5:20,5.88,235.51,16.38,34.67
8/14/2021 5:30,5.68,233.21,14.46,34.26
8/14/2021 5:40,5.32,231.84,11.32,20.95
8/14/2021 5:50,5.63,227.21,13.81,21.19
8/14/2021 6:00,5.7,223.39,14.5,21.25
8/14/2021 6:10,5.44,220.43,12.25,21.22
8/14/2021 6:20,5.31,218.29,10.93,17.01
8/14/2021 6:30,5.17,215.42,9.84,17.04
8/14/2021 6:40,5.16,209.35,9.5,16.62
8/14/2021 6:50,5.09,205.41,9.19,16.87
8/14/2021 7:00,5.2,204.97,10.28,14.27
8/14/2021 7:10,5.14,202.48,9.76,14.54
8/14/2021 7:20,5.32,197.77,11.14,13.65
8/14/2021 7:30,5.23,195.2,10.17,13.83
8/14/2021 7:40,5.25,202.74,10.66,13.8
8/14/2021 7:50,5.49,191.63,12.9,13.85
8/14/2021 8:00,5.47,193.85,12.83,13.31
8/14/2021 8:10,5.29,197.3,11.36,13.35
8/14/2021 8:20,5.13,200.97,10.15,14.86
8/14/2021 8:30,5.36,206.85,12.05,14.76
8/14/2021 8:40,5.53,209.61,13.32,13.04
8/14/2021 8:50,5.57,214.53,14.11,13.27
8/14/2021 9:00,5.79,217.6,15.82,13.59
8/14/2021 9:10,5.58,220.22,13.97,13.8
8/14/2021 9:20,5.56,220.86,13.69,14.77
8/14/2021 9:30,5.46,219.33,12.55,14.93
8/14/2021 9:40,5.25,216.21,10.65,14.79
8/14/2021 9:50,5.41,214.63,12.08,15.02
8/14/2021 10:00,5.8,212.75,14.92,15.05
8/14/2021 10:10,5.82,209.12,14.85,15.27
8/14/2021 10:20,5.97,204.32,16.2,14.01
8/14/2021 10:30,6.27,200.14,19.25,14.29
8/14/2021 10:40,6.31,199.16,19.81,16.61
8/14/2021 10:50,6.26,198.96,19.39,16.98
8/14/2021 11:00,6.16,200.54,18.41,17.97
8/14/2021 11:10,6.27,203.02,19.84,18.35
8/14/2021 11:20,6.31,202.61,19.93,20.62
8/14/2021 11:30,6.26,203.17,19.53,20.94
8/14/2021 11:40,6.03,201.56,16.95,20.24
8/14/2021 11:50,6.06,199.79,17.87,20.64
8/14/2021 12:00,6.16,199.53,19.12,20.38
8/14/2021 12:10,6.53,197.2,23.5,20.84
8/14/2021 12:20,7.26,196.34,33.24,19.58
8/14/2021 12:30,7.64,198.65,39.67,20.13
8/14/2021 12:40,7.98,203.68,45.67,25.65
8/14/2021 12:50,8.14,206.32,47.87,25.75
8/14/2021 13:00,7.98,210.15,45.42,35.35
8/14/2021 13:10,7.75,213.05,41.18,35.06
8/14/2021 13:20,7.75,213.48,41.07,43.75
8/14/2021 13:30,8.02,213.78,45.59,43.12
8/14/2021 13:40,7.94,215.48,44.41,40.04
8/14/2021 13:50,7.98,217.48,44.7,39.55
8/14/2021 14:00,8.14,217.79,48.08,40.17
8/14/2021 14:10,7.96,216.87,44.6,39.65
8/14/2021 14:20,7.55,210.65,37.03,40.48
8/14/2021 14:30,7.17,204.45,32.03,39.94
8/14/2021 14:40,7.03,202.75,30.29,41.73
8/14/2021 14:50,6.92,202.94,29.01,41.31
8/14/2021 15:00,6.93,202.01,28.73,33.78
8/14/2021 15:10,6.81,201.96,27.31,33.71
8/14/2021 15:20,6.69,201.63,25.52,28.82
8/14/2021 15:30,7.01,200.77,30.14,28.95
8/14/2021 15:40,7.21,199.54,32.27,33.53
8/14/2021 15:50,7.28,194.49,33.82,34.55
8/14/2021 16:00,7.65,193.32,39.15,34.48
8/14/2021 16:10,7.91,191.4,42.61,35.59
8/14/2021 16:20,7.92,190.97,43.42,38.23
8/14/2021 16:30,8.3,192.33,50.76,39.32
8/14/2021 16:40,8.63,191.97,56.66,46.85
8/14/2021 16:50,8.76,191.26,58.58,48.58
8/14/2021 17:00,8.68,190.43,57.74,56.05
8/14/2021 17:10,8.59,192.82,56.84,57.74
8/14/2021 17:20,8.35,191.59,51.34,62.31
8/14/2021 17:30,8.17,189.43,48.5,64.14
8/14/2021 17:40,8.71,190.83,58.48,61.45
8/14/2021 17:50,9.06,191.35,65.22,62.09
8/14/2021 18:00,9.23,191.06,68.7,58.04
8/14/2021 18:10,9.49,192.49,74.23,58.7
8/14/2021 18:20,9.8,195.45,79.83,68.58
8/14/2021 18:30,9.73,197.45,79.23,68.86
8/14/2021 18:40,9.38,198.59,71.66,72.74
8/14/2021 18:50,9.23,198.44,68.3,72.29
8/14/2021 19:00,9.68,196.94,76.59,79.01
8/14/2021 19:10,9.23,194.25,67.03,78.2
8/14/2021 19:20,8.22,194.55,49.22,70.27
8/14/2021 19:30,7.72,194.54,40.63,69.65
8/14/2021 19:40,7.89,194.18,43.06,67.97
8/14/2021 19:50,8.27,196.22,50.46,67.86
8/14/2021 20:00,8.7,199.08,58.15,46.76
8/14/2021 20:10,8.53,200.18,54.91,47.47
8/14/2021 20:20,8.14,198.12,47.02,54.8
8/14/2021 20:30,7.7,197.51,39.73,55.17
8/14/2021 20:40,7.32,200.14,34.64,58.28
8/14/2021 20:50,6.96,206.75,29.64,58.42
8/14/2021 21:00,6.36,212.77,22.16,58.5
8/14/2021 21:10,5.58,218.68,14.65,58.56
8/14/2021 21:20,5.53,226.16,13.69,58.58
8/14/2021 21:30,5.78,232.69,16.85,58.6
8/14/2021 21:40,5.37,236.23,13.8,58.06
8/14/2021 21:50,4.52,241.94,7.64,57.4
8/14/2021 22:00,4.23,245.44,4.57,56.66
8/14/2021 22:10,4.14,254.26,3.34,55.81
8/14/2021 22:20,4.28,255.96,3.6,54.85
8/14/2021 22:30,4.4,253.81,4.76,53.79
8/14/2021 22:40,4.11,256.03,3.61,51.5
8/14/2021 22:50,3.89,256.73,2.59,49.01
8/14/2021 23:00,3.91,260.91,2.97,46.3
8/14/2021 23:10,3.99,262.7,3,43.43
8/14/2021 23:20,4.38,259.33,4.36,40.37
8/14/2021 23:30,4.48,256.56,4.99,37.21
8/14/2021 23:40,4.38,255.62,4.65,34.55
8/14/2021 23:50,4.11,256.16,3.15,31.69
15/8/2021,4.16,256.01,3.5,28.82
8/15/2021 0:10,4.17,257.57,3.63,25.97
8/15/2021 0:20,4.29,255.52,4.34,23.02
8/15/2021 0:30,4.44,252.21,5.43,20.01
8/15/2021 0:40,4.51,252.71,5.98,19.98
8/15/2021 0:50,4.59,251.85,6.2,19.93
8/15/2021 1:00,4.67,243.2,6.48,20
8/15/2021 1:10,4.88,235.61,7.89,20.17
8/15/2021 1:20,4.91,229.36,7.97,20.32
8/15/2021 1:30,4.88,229.47,7.65,20.65
8/15/2021 1:40,4.67,229.66,6.37,20.78
8/15/2021 1:50,4.47,225.47,4.95,21.03
8/15/2021 2:00,4.39,216.43,4.45,21.3
8/15/2021 2:10,4.43,213.97,4.7,21.6
8/15/2021 2:20,4.39,214.93,5.01,21.88
8/15/2021 2:30,4.57,219.13,6.34,22.17
8/15/2021 2:40,4.66,225.3,6.61,23.03
8/15/2021 2:50,4.46,236.67,6,23.92
8/15/2021 3:00,4.6,263.73,8.45,24.83
8/15/2021 3:10,4.03,268.96,4.77,25.77
8/15/2021 3:20,3.46,258.56,1.88,26.7
8/15/2021 3:30,2.94,276.34,0.69,27.63
8/15/2021 3:40,3.6,290.07,2.48,27.06
8/15/2021 3:50,4.08,297.36,3.01,26.49
8/15/2021 4:00,3.6,298.99,1.95,25.92
8/15/2021 4:10,2.6,280.46,0.66,25.34
8/15/2021 4:20,2.71,281.92,1.46,24.77
8/15/2021 4:30,4.85,291.84,14.32,24.2
8/15/2021 4:40,6.82,308.16,30.09,24.61
8/15/2021 4:50,7.1,311.14,32.11,25.01
8/15/2021 5:00,5.7,305.35,20.94,25.42
8/15/2021 5:10,4.62,285.66,9.55,25.85
8/15/2021 5:20,5.27,267.5,14.35,26.28
8/15/2021 5:30,4.15,251.61,9.88,26.7
8/15/2021 5:40,3.29,242.7,2.51,27.62
8/15/2021 5:50,3.55,231.42,1.33,28.54
8/15/2021 6:00,4.42,217.45,4.5,29.46
8/15/2021 6:10,4.19,204.86,3.49,30.38
8/15/2021 6:20,3.81,210.89,2.13,31.3
8/15/2021 6:30,3.76,211.82,1.55,32.22
8/15/2021 6:40,3.28,202.17,0.26,32.86
8/15/2021 6:50,2.76,204.41,-0.62,8.38
8/15/2021 7:00,2.62,202.7,-0.69,8.84
8/15/2021 7:10,2.39,205,-0.62,8.84
8/15/2021 7:20,2.54,212.73,-0.55,9.6
8/15/2021 7:30,2.8,216.81,-0.53,9.92
8/15/2021 7:40,3.27,204.14,0.01,10.26
8/15/2021 7:50,3.61,201.97,1,10.57
8/15/2021 8:00,3.67,198.26,1.29,10.83
8/15/2021 8:10,3.47,196.43,0.7,5.16
8/15/2021 8:20,3.7,209.62,1.65,5.6
8/15/2021 8:30,4.26,194.72,3.84,5.91
8/15/2021 8:40,4.22,190.53,3.74,1.83
8/15/2021 8:50,4.21,198.99,3.62,1.93
8/15/2021 9:00,4.4,195.17,4.64,4.07
8/15/2021 9:10,4.8,190.09,7.14,4.07
8/15/2021 9:20,5.16,188.3,10.42,3.92
8/15/2021 9:30,5.11,190.75,10.36,3.9
8/15/2021 9:40,5.16,193.42,10.75,9.01
8/15/2021 9:50,5.16,195.83,10.77,8.84
8/15/2021 10:00,5.1,194.21,10.04,8.8
8/15/2021 10:10,5.36,189.64,11.96,8.64
8/15/2021 10:20,5.69,186.2,15.06,8.41
8/15/2021 10:30,5.71,186.08,15.73,8.26
8/15/2021 10:40,6.06,189.5,19.75,9.45
8/15/2021 10:50,6.43,191.27,23.54,9.25
8/15/2021 11:00,6.72,189.08,26.94,15.11
8/15/2021 11:10,6.97,187.33,30.42,14.66
8/15/2021 11:20,7.12,189.08,32.38,18.29
8/15/2021 11:30,7.02,192.74,31,17.73
8/15/2021 11:40,6.83,196.09,28.6,24.67
8/15/2021 11:50,6.75,186.05,27.45,24.04
8/15/2021 12:00,6.82,187.05,28.02,24.4
8/15/2021 12:10,7.14,188.89,32.41,23.85
8/15/2021 12:20,7.49,189.5,38.07,21.77
8/15/2021 12:30,7.75,191.54,41.91,21.35
8/15/2021 12:40,8.05,194.53,47.13,30.92
8/15/2021 12:50,8.26,197.26,50.72,30.27
8/15/2021 13:00,8.28,198.36,50.99,33.59
8/15/2021 13:10,8.31,198.06,51.79,33.02
8/15/2021 13:20,8.4,196.52,52.61,42.58
8/15/2021 13:30,8.53,194.83,55.19,41.67
8/15/2021 13:40,8.64,193.52,57.53,42.66
8/15/2021 13:50,8.84,193.25,62.03,42.01
8/15/2021 14:00,8.71,192.55,59.56,46.48
8/15/2021 14:10,8.55,190.62,55.81,45.76
8/15/2021 14:20,8.55,189.32,56.1,45.25
8/15/2021 14:30,8.72,188.47,59.59,50.02
8/15/2021 14:40,8.77,188.41,59.91,47.69
8/15/2021 14:50,8.87,187.87,61.77,47.04
8/15/2021 15:00,9.1,187.94,67.52,52.84
8/15/2021 15:10,8.97,188.89,65.3,51.97
8/15/2021 15:20,8.79,189.73,61.16,55.56
8/15/2021 15:30,8.61,190.5,57.42,55.16
8/15/2021 15:40,8.39,191.51,53.5,58.56
8/15/2021 15:50,8.31,190.59,50.95,57.95
8/15/2021 16:00,8.15,189.88,48.47,51.78
8/15/2021 16:10,8.37,191.39,52.95,51.47
8/15/2021 16:20,8.36,192.31,52.49,48.21
8/15/2021 16:30,8.48,193.01,54.35,48.12
8/15/2021 16:40,8.35,194.52,52.65,50.83
8/15/2021 16:50,8.15,194.15,48.85,51.34
8/15/2021 17:00,8.08,191.72,46.59,54.12
8/15/2021 17:10,8.11,188.86,47.53,54.83
8/15/2021 17:20,8.1,186.15,47.63,48.61
8/15/2021 17:30,8.07,184.62,47.15,49.73
8/15/2021 17:40,8,194.35,45.64,50.84
8/15/2021 17:50,7.97,192.26,45.9,51.97
8/15/2021 18:00,8.17,190.51,49.11,51.31
8/15/2021 18:10,8.41,189.98,53.94,52.61
8/15/2021 18:20,8.58,190.46,57.24,52.33
8/15/2021 18:30,8.47,189.15,54.86,53.79
8/15/2021 18:40,8.27,187.57,51.2,59.26
8/15/2021 18:50,8.26,186.99,50.8,59.7
8/15/2021 19:00,8.32,185.73,52.35,54.64
8/15/2021 19:10,8.48,183.05,54.65,55.28
8/15/2021 19:20,8.78,179.36,61,54.68
8/15/2021 19:30,9.08,177.54,67.03,55.2
8/15/2021 19:40,9.24,176.54,70.63,56.63
8/15/2021 19:50,9.58,175.15,77.1,57.16
8/15/2021 20:00,9.99,175,84.7,57.78
8/15/2021 20:10,10.14,176.86,87.61,65.32
8/15/2021 20:20,9.94,177.56,84.62,75.55
8/15/2021 20:30,10,178.01,84.18,75.64
8/15/2021 20:40,10.07,178.86,86.65,83.48
8/15/2021 20:50,9.92,179.86,83.81,83.5
8/15/2021 21:00,9.81,180.81,82.39,82.25
8/15/2021 21:10,9.68,181.69,79.99,82.47
8/15/2021 21:20,9.51,182.6,76.31,83.15
8/15/2021 21:30,9.37,183.36,74.01,81.74
8/15/2021 21:40,9.45,182.98,75.13,82.35
8/15/2021 21:50,9.5,182.45,76.02,75.92
8/15/2021 22:00,9.43,182.11,74.97,76.93
8/15/2021 22:10,9.5,182.34,76.53,78
8/15/2021 22:20,9.82,182.82,82.75,79.17
8/15/2021 22:30,10.2,183.31,90.1,79.28
8/15/2021 22:40,10.35,182.84,92.79,80.02
8/15/2021 22:50,10.53,182.99,95.54,84.93
8/15/2021 23:00,10.58,184.27,96.08,85.47
8/15/2021 23:10,10.66,184.59,97.53,94.1
8/15/2021 23:20,10.83,184.88,98.61,94.31
8/15/2021 23:30,10.96,184.84,99.32,96.43
8/15/2021 23:40,11.16,185.56,97.47,96.55
8/15/2021 23:50,11.27,185.87,98.7,99.12
16/8/2021,11.29,185.89,100.81,99.15
8/16/2021 0:10,11.39,187.03,100.83,98.46
8/16/2021 0:20,11.38,187.42,100.89,98.54
8/16/2021 0:30,11.38,186.96,100.83,100.47
8/16/2021 0:40,11.29,186.48,100.62,99.79
8/16/2021 0:50,11.49,186.54,101,99.18
8/16/2021 1:00,11.48,187.36,100.97,98.29
8/16/2021 1:10,11.38,188.67,100.84,98.42
8/16/2021 1:20,11.3,189.11,100.75,97.41
8/16/2021 1:30,11.29,190.13,100.57,96.83
8/16/2021 1:40,11.19,191.15,100.24,95.3
8/16/2021 1:50,11.08,192.1,99.85,94.97
8/16/2021 2:00,10.91,192.19,98.59,93.22
8/16/2021 2:10,10.82,192.04,98.21,92.63
8/16/2021 2:20,10.71,191.63,97.68,90.67
8/16/2021 2:30,10.47,192.68,95.37,88.61
8/16/2021 2:40,10.24,192.8,90.69,89.44
8/16/2021 2:50,10.11,191.4,88.08,88.69
8/16/2021 3:00,10.05,190.46,87.2,88.49
8/16/2021 3:10,9.92,190.88,84.64,87.93
8/16/2021 3:20,9.84,191.26,82.61,81.63
8/16/2021 3:30,10.07,189.99,86.8,80.21
8/16/2021 3:40,10.17,188.34,88.64,79.21
8/16/2021 3:50,10.08,187.09,86.98,80.61
8/16/2021 4:00,10.03,186.97,87.25,79.93
8/16/2021 4:10,10.03,188.11,87.26,81.82
8/16/2021 4:20,10.03,187.37,85.82,81.25
8/16/2021 4:30,9.89,186.94,83.9,81.3
8/16/2021 4:40,9.71,187.69,80.95,80.96
8/16/2021 4:50,9.99,189.23,85.59,81.16
8/16/2021 5:00,9.75,190.72,81.42,80.94
8/16/2021 5:10,9.4,191.66,73.96,80.55
8/16/2021 5:20,9.22,182.12,70.04,80.45
8/16/2021 5:30,9.19,182.77,68.25,80.46
8/16/2021 5:40,9.47,192.85,73.99,79.81
8/16/2021 5:50,9.74,189.97,78.7,70.98
8/16/2021 6:00,9.92,188.29,83.79,70.63
8/16/2021 6:10,9.83,188.26,82.76,72.85
8/16/2021 6:20,9.68,190.99,80.42,72.36
8/16/2021 6:30,9.37,194.87,74.01,71.84
8/16/2021 6:40,8.56,187.12,56.98,70.74
8/16/2021 6:50,8.06,187.89,47.3,76.45
8/16/2021 7:00,7.83,188.68,43.29,75.1
8/16/2021 7:10,7.86,187.92,44.02,49.49
8/16/2021 7:20,7.72,187.02,41.69,49.06
8/16/2021 7:30,7.41,186.67,37.08,46.43
8/16/2021 7:40,7.18,188.73,33.42,46.05
8/16/2021 7:50,6.9,188.43,29.29,43.49
8/16/2021 8:00,6.56,190.97,25.46,43.01
8/16/2021 8:10,6.72,188.73,26.39,37.7
8/16/2021 8:20,6.96,195.51,29.05,37.26
8/16/2021 8:30,7.13,192.54,30.87,29.74
8/16/2021 8:40,7.2,191.75,32.07,29.71
8/16/2021 8:50,7.13,191.81,31.55,29.6
8/16/2021 9:00,7.15,193.53,32.34,29.4
8/16/2021 9:10,7.31,194.29,34.61,35.01
